"Notes"	"Census Region"	"Census Region Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	"Year"	"Year Code"	"Race"	"Race Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"Census Region 2: Midwest"	"CENS-R2"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	"2007"	"2007"	"Black or African American"	"2054-5"	"Male"	"M"	91	3488713	2.6
	"Census Region 2: Midwest"	"CENS-R2"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	"2008"	"2008"	"Black or African American"	"2054-5"	"Male"	"M"	60	3521017	1.7
	"Census Region 2: Midwest"	"CENS-R2"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	71	3553025	2.0
	"Census Region 2: Midwest"	"CENS-R2"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	"2010"	"2010"	"Black or African American"	"2054-5"	"Male"	"M"	47	3579929	1.3
	"Census Region 2: Midwest"	"CENS-R2"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	"2011"	"2011"	"Black or African American"	"2054-5"	"Male"	"M"	63	3611930	1.7
	"Census Region 2: Midwest"	"CENS-R2"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	"2012"	"2012"	"Black or African American"	"2054-5"	"Male"	"M"	56	3637915	1.5
	"Census Region 2: Midwest"	"CENS-R2"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	"2013"	"2013"	"Black or African American"	"2054-5"	"Male"	"M"	60	3667276	1.6
	"Census Region 2: Midwest"	"CENS-R2"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	"2014"	"2014"	"Black or African American"	"2054-5"	"Male"	"M"	53	3702407	1.4
	"Census Region 2: Midwest"	"CENS-R2"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	"2015"	"2015"	"Black or African American"	"2054-5"	"Male"	"M"	69	3734275	1.8
	"Census Region 2: Midwest"	"CENS-R2"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	"2016"	"2016"	"Black or African American"	"2054-5"	"Male"	"M"	63	3759819	1.7
	"Census Region 2: Midwest"	"CENS-R2"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	"2017"	"2017"	"Black or African American"	"2054-5"	"Male"	"M"	55	3797106	1.4
	"Census Region 2: Midwest"	"CENS-R2"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	"2018"	"2018"	"Black or African American"	"2054-5"	"Male"	"M"	85	3827337	2.2
	"Census Region 2: Midwest"	"CENS-R2"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	"2019"	"2019"	"Black or African American"	"2054-5"	"Male"	"M"	58	3850513	1.5
	"Census Region 2: Midwest"	"CENS-R2"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	"2020 "	"2020"	"Black or African American"	"2054-5"	"Male"	"M"	74	3888360	1.9
	"Census Region 2: Midwest"	"CENS-R2"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"1999"	"1999"	"Black or African American"	"2054-5"	"Male"	"M"	388	3185056	12.2
	"Census Region 2: Midwest"	"CENS-R2"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2000"	"2000"	"Black or African American"	"2054-5"	"Male"	"M"	395	3226933	12.2
	"Census Region 2: Midwest"	"CENS-R2"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2001"	"2001"	"Black or African American"	"2054-5"	"Male"	"M"	389	3277873	11.9
	"Census Region 2: Midwest"	"CENS-R2"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2002"	"2002"	"Black or African American"	"2054-5"	"Male"	"M"	407	3312752	12.3
	"Census Region 2: Midwest"	"CENS-R2"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2003"	"2003"	"Black or African American"	"2054-5"	"Male"	"M"	366	3346277	10.9
	"Census Region 2: Midwest"	"CENS-R2"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2004"	"2004"	"Black or African American"	"2054-5"	"Male"	"M"	450	3380942	13.3
	"Census Region 2: Midwest"	"CENS-R2"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2005"	"2005"	"Black or African American"	"2054-5"	"Male"	"M"	470	3414454	13.8
	"Census Region 2: Midwest"	"CENS-R2"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2006"	"2006"	"Black or African American"	"2054-5"	"Male"	"M"	705	3454017	20.4
	"Census Region 2: Midwest"	"CENS-R2"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2007"	"2007"	"Black or African American"	"2054-5"	"Male"	"M"	551	3488713	15.8
	"Census Region 2: Midwest"	"CENS-R2"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2008"	"2008"	"Black or African American"	"2054-5"	"Male"	"M"	545	3521017	15.5
	"Census Region 2: Midwest"	"CENS-R2"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	538	3553025	15.1
	"Census Region 2: Midwest"	"CENS-R2"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2010"	"2010"	"Black or African American"	"2054-5"	"Male"	"M"	461	3579929	12.9
	"Census Region 2: Midwest"	"CENS-R2"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2011"	"2011"	"Black or African American"	"2054-5"	"Male"	"M"	563	3611930	15.6
	"Census Region 2: Midwest"	"CENS-R2"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2012"	"2012"	"Black or African American"	"2054-5"	"Male"	"M"	554	3637915	15.2
	"Census Region 2: Midwest"	"CENS-R2"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2013"	"2013"	"Black or African American"	"2054-5"	"Male"	"M"	720	3667276	19.6
	"Census Region 2: Midwest"	"CENS-R2"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2014"	"2014"	"Black or African American"	"2054-5"	"Male"	"M"	758	3702407	20.5
	"Census Region 2: Midwest"	"CENS-R2"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2015"	"2015"	"Black or African American"	"2054-5"	"Male"	"M"	924	3734275	24.7
	"Census Region 2: Midwest"	"CENS-R2"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2016"	"2016"	"Black or African American"	"2054-5"	"Male"	"M"	1390	3759819	37.0
	"Census Region 2: Midwest"	"CENS-R2"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2017"	"2017"	"Black or African American"	"2054-5"	"Male"	"M"	1844	3797106	48.6
	"Census Region 2: Midwest"	"CENS-R2"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2018"	"2018"	"Black or African American"	"2054-5"	"Male"	"M"	1823	3827337	47.6
	"Census Region 2: Midwest"	"CENS-R2"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2019"	"2019"	"Black or African American"	"2054-5"	"Male"	"M"	2173	3850513	56.4
	"Census Region 2: Midwest"	"CENS-R2"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2020 "	"2020"	"Black or African American"	"2054-5"	"Male"	"M"	2946	3888360	75.8
	"Census Region 2: Midwest"	"CENS-R2"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"1999"	"1999"	"Black or African American"	"2054-5"	"Male"	"M"	295	3185056	9.3
	"Census Region 2: Midwest"	"CENS-R2"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2000"	"2000"	"Black or African American"	"2054-5"	"Male"	"M"	251	3226933	7.8
	"Census Region 2: Midwest"	"CENS-R2"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2001"	"2001"	"Black or African American"	"2054-5"	"Male"	"M"	233	3277873	7.1
	"Census Region 2: Midwest"	"CENS-R2"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2002"	"2002"	"Black or African American"	"2054-5"	"Male"	"M"	264	3312752	8.0
	"Census Region 2: Midwest"	"CENS-R2"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2003"	"2003"	"Black or African American"	"2054-5"	"Male"	"M"	228	3346277	6.8
	"Census Region 2: Midwest"	"CENS-R2"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2004"	"2004"	"Black or African American"	"2054-5"	"Male"	"M"	220	3380942	6.5
	"Census Region 2: Midwest"	"CENS-R2"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2005"	"2005"	"Black or African American"	"2054-5"	"Male"	"M"	214	3414454	6.3
	"Census Region 2: Midwest"	"CENS-R2"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2006"	"2006"	"Black or African American"	"2054-5"	"Male"	"M"	244	3454017	7.1
	"Census Region 2: Midwest"	"CENS-R2"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2007"	"2007"	"Black or African American"	"2054-5"	"Male"	"M"	248	3488713	7.1
	"Census Region 2: Midwest"	"CENS-R2"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2008"	"2008"	"Black or African American"	"2054-5"	"Male"	"M"	233	3521017	6.6
	"Census Region 2: Midwest"	"CENS-R2"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	218	3553025	6.1
	"Census Region 2: Midwest"	"CENS-R2"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2010"	"2010"	"Black or African American"	"2054-5"	"Male"	"M"	194	3579929	5.4
	"Census Region 2: Midwest"	"CENS-R2"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2011"	"2011"	"Black or African American"	"2054-5"	"Male"	"M"	235	3611930	6.5
	"Census Region 2: Midwest"	"CENS-R2"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2012"	"2012"	"Black or African American"	"2054-5"	"Male"	"M"	243	3637915	6.7
	"Census Region 2: Midwest"	"CENS-R2"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2013"	"2013"	"Black or African American"	"2054-5"	"Male"	"M"	254	3667276	6.9
	"Census Region 2: Midwest"	"CENS-R2"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2014"	"2014"	"Black or African American"	"2054-5"	"Male"	"M"	266	3702407	7.2
	"Census Region 2: Midwest"	"CENS-R2"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2015"	"2015"	"Black or African American"	"2054-5"	"Male"	"M"	308	3734275	8.2
	"Census Region 2: Midwest"	"CENS-R2"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2016"	"2016"	"Black or African American"	"2054-5"	"Male"	"M"	348	3759819	9.3
	"Census Region 2: Midwest"	"CENS-R2"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2017"	"2017"	"Black or African American"	"2054-5"	"Male"	"M"	368	3797106	9.7
	"Census Region 2: Midwest"	"CENS-R2"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2018"	"2018"	"Black or African American"	"2054-5"	"Male"	"M"	330	3827337	8.6
	"Census Region 2: Midwest"	"CENS-R2"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2019"	"2019"	"Black or African American"	"2054-5"	"Male"	"M"	307	3850513	8.0
	"Census Region 2: Midwest"	"CENS-R2"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2020 "	"2020"	"Black or African American"	"2054-5"	"Male"	"M"	300	3888360	7.7
	"Census Region 2: Midwest"	"CENS-R2"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"1999"	"1999"	"Black or African American"	"2054-5"	"Male"	"M"	389	3185056	12.2
	"Census Region 2: Midwest"	"CENS-R2"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"2000"	"2000"	"Black or African American"	"2054-5"	"Male"	"M"	334	3226933	10.4
	"Census Region 2: Midwest"	"CENS-R2"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"2001"	"2001"	"Black or African American"	"2054-5"	"Male"	"M"	362	3277873	11.0
	"Census Region 2: Midwest"	"CENS-R2"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"2002"	"2002"	"Black or African American"	"2054-5"	"Male"	"M"	342	3312752	10.3
	"Census Region 2: Midwest"	"CENS-R2"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"2003"	"2003"	"Black or African American"	"2054-5"	"Male"	"M"	313	3346277	9.4
	"Census Region 2: Midwest"	"CENS-R2"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"2004"	"2004"	"Black or African American"	"2054-5"	"Male"	"M"	326	3380942	9.6
	"Census Region 2: Midwest"	"CENS-R2"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"2005"	"2005"	"Black or African American"	"2054-5"	"Male"	"M"	302	3414454	8.8
	"Census Region 2: Midwest"	"CENS-R2"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"2006"	"2006"	"Black or African American"	"2054-5"	"Male"	"M"	366	3454017	10.6
	"Census Region 2: Midwest"	"CENS-R2"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"2007"	"2007"	"Black or African American"	"2054-5"	"Male"	"M"	315	3488713	9.0
	"Census Region 2: Midwest"	"CENS-R2"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"2008"	"2008"	"Black or African American"	"2054-5"	"Male"	"M"	355	3521017	10.1
	"Census Region 2: Midwest"	"CENS-R2"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	299	3553025	8.4
	"Census Region 2: Midwest"	"CENS-R2"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"2010"	"2010"	"Black or African American"	"2054-5"	"Male"	"M"	322	3579929	9.0
	"Census Region 2: Midwest"	"CENS-R2"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"2011"	"2011"	"Black or African American"	"2054-5"	"Male"	"M"	360	3611930	10.0
	"Census Region 2: Midwest"	"CENS-R2"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"2012"	"2012"	"Black or African American"	"2054-5"	"Male"	"M"	371	3637915	10.2
	"Census Region 2: Midwest"	"CENS-R2"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"2013"	"2013"	"Black or African American"	"2054-5"	"Male"	"M"	400	3667276	10.9
	"Census Region 2: Midwest"	"CENS-R2"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"2014"	"2014"	"Black or African American"	"2054-5"	"Male"	"M"	354	3702407	9.6
	"Census Region 2: Midwest"	"CENS-R2"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"2015"	"2015"	"Black or African American"	"2054-5"	"Male"	"M"	379	3734275	10.1
	"Census Region 2: Midwest"	"CENS-R2"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"2016"	"2016"	"Black or African American"	"2054-5"	"Male"	"M"	445	3759819	11.8
	"Census Region 2: Midwest"	"CENS-R2"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"2017"	"2017"	"Black or African American"	"2054-5"	"Male"	"M"	477	3797106	12.6
	"Census Region 2: Midwest"	"CENS-R2"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"2018"	"2018"	"Black or African American"	"2054-5"	"Male"	"M"	525	3827337	13.7
	"Census Region 2: Midwest"	"CENS-R2"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"2019"	"2019"	"Black or African American"	"2054-5"	"Male"	"M"	515	3850513	13.4
	"Census Region 2: Midwest"	"CENS-R2"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"2020 "	"2020"	"Black or African American"	"2054-5"	"Male"	"M"	592	3888360	15.2
	"Census Region 2: Midwest"	"CENS-R2"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	"1999"	"1999"	"Black or African American"	"2054-5"	"Male"	"M"	232	3185056	7.3
	"Census Region 2: Midwest"	"CENS-R2"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	"2000"	"2000"	"Black or African American"	"2054-5"	"Male"	"M"	195	3226933	6.0
	"Census Region 2: Midwest"	"CENS-R2"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	"2001"	"2001"	"Black or African American"	"2054-5"	"Male"	"M"	216	3277873	6.6
	"Census Region 2: Midwest"	"CENS-R2"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	"2002"	"2002"	"Black or African American"	"2054-5"	"Male"	"M"	198	3312752	6.0
	"Census Region 2: Midwest"	"CENS-R2"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	"2003"	"2003"	"Black or African American"	"2054-5"	"Male"	"M"	175	3346277	5.2
	"Census Region 2: Midwest"	"CENS-R2"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	"2004"	"2004"	"Black or African American"	"2054-5"	"Male"	"M"	175	3380942	5.2
	"Census Region 2: Midwest"	"CENS-R2"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	"2005"	"2005"	"Black or African American"	"2054-5"	"Male"	"M"	164	3414454	4.8
	"Census Region 2: Midwest"	"CENS-R2"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	"2006"	"2006"	"Black or African American"	"2054-5"	"Male"	"M"	186	3454017	5.4
	"Census Region 2: Midwest"	"CENS-R2"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	"2007"	"2007"	"Black or African American"	"2054-5"	"Male"	"M"	185	3488713	5.3
	"Census Region 2: Midwest"	"CENS-R2"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	"2008"	"2008"	"Black or African American"	"2054-5"	"Male"	"M"	185	3521017	5.3
	"Census Region 2: Midwest"	"CENS-R2"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	159	3553025	4.5
	"Census Region 2: Midwest"	"CENS-R2"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	"2010"	"2010"	"Black or African American"	"2054-5"	"Male"	"M"	174	3579929	4.9
	"Census Region 2: Midwest"	"CENS-R2"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	"2011"	"2011"	"Black or African American"	"2054-5"	"Male"	"M"	199	3611930	5.5
	"Census Region 2: Midwest"	"CENS-R2"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	"2012"	"2012"	"Black or African American"	"2054-5"	"Male"	"M"	187	3637915	5.1
	"Census Region 2: Midwest"	"CENS-R2"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	"2013"	"2013"	"Black or African American"	"2054-5"	"Male"	"M"	196	3667276	5.3
	"Census Region 2: Midwest"	"CENS-R2"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	"2014"	"2014"	"Black or African American"	"2054-5"	"Male"	"M"	188	3702407	5.1
	"Census Region 2: Midwest"	"CENS-R2"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	"2015"	"2015"	"Black or African American"	"2054-5"	"Male"	"M"	206	3734275	5.5
	"Census Region 2: Midwest"	"CENS-R2"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	"2016"	"2016"	"Black or African American"	"2054-5"	"Male"	"M"	244	3759819	6.5
	"Census Region 2: Midwest"	"CENS-R2"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	"2017"	"2017"	"Black or African American"	"2054-5"	"Male"	"M"	281	3797106	7.4
	"Census Region 2: Midwest"	"CENS-R2"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	"2018"	"2018"	"Black or African American"	"2054-5"	"Male"	"M"	267	3827337	7.0
	"Census Region 2: Midwest"	"CENS-R2"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	"2019"	"2019"	"Black or African American"	"2054-5"	"Male"	"M"	294	3850513	7.6
