"Notes"	"Census Region"	"Census Region Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	"Hispanic Origin"	"Hispanic Origin Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Census Region 3: South"	"CENS-R3"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2014"	"2014"	691	10026451	6.9
	"Census Region 3: South"	"CENS-R3"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2015"	"2015"	666	10322577	6.5
	"Census Region 3: South"	"CENS-R3"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2016"	"2016"	773	10573766	7.3
	"Census Region 3: South"	"CENS-R3"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2017"	"2017"	780	10928095	7.1
	"Census Region 3: South"	"CENS-R3"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2018"	"2018"	808	11208307	7.2
	"Census Region 3: South"	"CENS-R3"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2019"	"2019"	800	11407233	7.0
	"Census Region 3: South"	"CENS-R3"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2020 "	"2020"	778	11614955	6.7
	"Census Region 3: South"	"CENS-R3"	"Hodgkin disease (C81)"	"GR113-038"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"1999"	"1999"	14	5334589	Unreliable
	"Census Region 3: South"	"CENS-R3"	"Hodgkin disease (C81)"	"GR113-038"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2000"	"2000"	12	5589483	Unreliable
	"Census Region 3: South"	"CENS-R3"	"Hodgkin disease (C81)"	"GR113-038"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2002"	"2002"	13	6262434	Unreliable
	"Census Region 3: South"	"CENS-R3"	"Hodgkin disease (C81)"	"GR113-038"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2003"	"2003"	12	6569543	Unreliable
	"Census Region 3: South"	"CENS-R3"	"Hodgkin disease (C81)"	"GR113-038"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2004"	"2004"	12	6891357	Unreliable
	"Census Region 3: South"	"CENS-R3"	"Hodgkin disease (C81)"	"GR113-038"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2005"	"2005"	13	7243275	Unreliable
	"Census Region 3: South"	"CENS-R3"	"Hodgkin disease (C81)"	"GR113-038"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2006"	"2006"	14	7617913	Unreliable
	"Census Region 3: South"	"CENS-R3"	"Hodgkin disease (C81)"	"GR113-038"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2007"	"2007"	18	7994210	Unreliable
	"Census Region 3: South"	"CENS-R3"	"Hodgkin disease (C81)"	"GR113-038"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2008"	"2008"	22	8349353	0.3
	"Census Region 3: South"	"CENS-R3"	"Hodgkin disease (C81)"	"GR113-038"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2009"	"2009"	17	8687397	Unreliable
	"Census Region 3: South"	"CENS-R3"	"Hodgkin disease (C81)"	"GR113-038"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2010"	"2010"	14	8937132	Unreliable
	"Census Region 3: South"	"CENS-R3"	"Hodgkin disease (C81)"	"GR113-038"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2011"	"2011"	18	9254812	Unreliable
	"Census Region 3: South"	"CENS-R3"	"Hodgkin disease (C81)"	"GR113-038"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2012"	"2012"	19	9472957	Unreliable
	"Census Region 3: South"	"CENS-R3"	"Hodgkin disease (C81)"	"GR113-038"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2013"	"2013"	22	9698378	0.2
	"Census Region 3: South"	"CENS-R3"	"Hodgkin disease (C81)"	"GR113-038"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2014"	"2014"	21	10026451	0.2
	"Census Region 3: South"	"CENS-R3"	"Hodgkin disease (C81)"	"GR113-038"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2015"	"2015"	24	10322577	0.2
	"Census Region 3: South"	"CENS-R3"	"Hodgkin disease (C81)"	"GR113-038"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2016"	"2016"	23	10573766	0.2
	"Census Region 3: South"	"CENS-R3"	"Hodgkin disease (C81)"	"GR113-038"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2017"	"2017"	21	10928095	0.2
	"Census Region 3: South"	"CENS-R3"	"Hodgkin disease (C81)"	"GR113-038"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2018"	"2018"	18	11208307	Unreliable
	"Census Region 3: South"	"CENS-R3"	"Hodgkin disease (C81)"	"GR113-038"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2019"	"2019"	15	11407233	Unreliable
	"Census Region 3: South"	"CENS-R3"	"Hodgkin disease (C81)"	"GR113-038"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2020 "	"2020"	20	11614955	0.2
	"Census Region 3: South"	"CENS-R3"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"1999"	"1999"	183	5334589	3.4
	"Census Region 3: South"	"CENS-R3"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2000"	"2000"	186	5589483	3.3
	"Census Region 3: South"	"CENS-R3"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2001"	"2001"	183	5954879	3.1
	"Census Region 3: South"	"CENS-R3"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2002"	"2002"	209	6262434	3.3
	"Census Region 3: South"	"CENS-R3"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2003"	"2003"	205	6569543	3.1
	"Census Region 3: South"	"CENS-R3"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2004"	"2004"	175	6891357	2.5
	"Census Region 3: South"	"CENS-R3"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2005"	"2005"	214	7243275	3.0
	"Census Region 3: South"	"CENS-R3"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2006"	"2006"	192	7617913	2.5
	"Census Region 3: South"	"CENS-R3"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2007"	"2007"	228	7994210	2.9
	"Census Region 3: South"	"CENS-R3"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2008"	"2008"	228	8349353	2.7
	"Census Region 3: South"	"CENS-R3"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2009"	"2009"	212	8687397	2.4
	"Census Region 3: South"	"CENS-R3"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2010"	"2010"	236	8937132	2.6
	"Census Region 3: South"	"CENS-R3"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2011"	"2011"	213	9254812	2.3
	"Census Region 3: South"	"CENS-R3"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2012"	"2012"	261	9472957	2.8
	"Census Region 3: South"	"CENS-R3"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2013"	"2013"	242	9698378	2.5
	"Census Region 3: South"	"CENS-R3"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2014"	"2014"	256	10026451	2.6
	"Census Region 3: South"	"CENS-R3"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2015"	"2015"	223	10322577	2.2
	"Census Region 3: South"	"CENS-R3"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2016"	"2016"	277	10573766	2.6
	"Census Region 3: South"	"CENS-R3"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2017"	"2017"	290	10928095	2.7
	"Census Region 3: South"	"CENS-R3"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2018"	"2018"	270	11208307	2.4
	"Census Region 3: South"	"CENS-R3"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2019"	"2019"	270	11407233	2.4
	"Census Region 3: South"	"CENS-R3"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2020 "	"2020"	284	11614955	2.4
	"Census Region 3: South"	"CENS-R3"	"Leukemia (C91-C95)"	"GR113-040"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"1999"	"1999"	179	5334589	3.4
	"Census Region 3: South"	"CENS-R3"	"Leukemia (C91-C95)"	"GR113-040"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2000"	"2000"	160	5589483	2.9
	"Census Region 3: South"	"CENS-R3"	"Leukemia (C91-C95)"	"GR113-040"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2001"	"2001"	190	5954879	3.2
	"Census Region 3: South"	"CENS-R3"	"Leukemia (C91-C95)"	"GR113-040"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2002"	"2002"	188	6262434	3.0
	"Census Region 3: South"	"CENS-R3"	"Leukemia (C91-C95)"	"GR113-040"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2003"	"2003"	205	6569543	3.1
	"Census Region 3: South"	"CENS-R3"	"Leukemia (C91-C95)"	"GR113-040"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2004"	"2004"	196	6891357	2.8
	"Census Region 3: South"	"CENS-R3"	"Leukemia (C91-C95)"	"GR113-040"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2005"	"2005"	201	7243275	2.8
	"Census Region 3: South"	"CENS-R3"	"Leukemia (C91-C95)"	"GR113-040"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2006"	"2006"	199	7617913	2.6
	"Census Region 3: South"	"CENS-R3"	"Leukemia (C91-C95)"	"GR113-040"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2007"	"2007"	209	7994210	2.6
	"Census Region 3: South"	"CENS-R3"	"Leukemia (C91-C95)"	"GR113-040"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2008"	"2008"	211	8349353	2.5
	"Census Region 3: South"	"CENS-R3"	"Leukemia (C91-C95)"	"GR113-040"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2009"	"2009"	240	8687397	2.8
	"Census Region 3: South"	"CENS-R3"	"Leukemia (C91-C95)"	"GR113-040"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2010"	"2010"	266	8937132	3.0
	"Census Region 3: South"	"CENS-R3"	"Leukemia (C91-C95)"	"GR113-040"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2011"	"2011"	251	9254812	2.7
	"Census Region 3: South"	"CENS-R3"	"Leukemia (C91-C95)"	"GR113-040"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2012"	"2012"	271	9472957	2.9
	"Census Region 3: South"	"CENS-R3"	"Leukemia (C91-C95)"	"GR113-040"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2013"	"2013"	286	9698378	2.9
	"Census Region 3: South"	"CENS-R3"	"Leukemia (C91-C95)"	"GR113-040"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2014"	"2014"	266	10026451	2.7
	"Census Region 3: South"	"CENS-R3"	"Leukemia (C91-C95)"	"GR113-040"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2015"	"2015"	256	10322577	2.5
	"Census Region 3: South"	"CENS-R3"	"Leukemia (C91-C95)"	"GR113-040"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2016"	"2016"	317	10573766	3.0
	"Census Region 3: South"	"CENS-R3"	"Leukemia (C91-C95)"	"GR113-040"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2017"	"2017"	312	10928095	2.9
	"Census Region 3: South"	"CENS-R3"	"Leukemia (C91-C95)"	"GR113-040"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2018"	"2018"	323	11208307	2.9
	"Census Region 3: South"	"CENS-R3"	"Leukemia (C91-C95)"	"GR113-040"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2019"	"2019"	333	11407233	2.9
	"Census Region 3: South"	"CENS-R3"	"Leukemia (C91-C95)"	"GR113-040"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2020 "	"2020"	298	11614955	2.6
	"Census Region 3: South"	"CENS-R3"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"1999"	"1999"	94	5334589	1.8
	"Census Region 3: South"	"CENS-R3"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2000"	"2000"	89	5589483	1.6
	"Census Region 3: South"	"CENS-R3"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2001"	"2001"	83	5954879	1.4
	"Census Region 3: South"	"CENS-R3"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2002"	"2002"	95	6262434	1.5
	"Census Region 3: South"	"CENS-R3"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2003"	"2003"	87	6569543	1.3
	"Census Region 3: South"	"CENS-R3"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2004"	"2004"	105	6891357	1.5
	"Census Region 3: South"	"CENS-R3"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2005"	"2005"	105	7243275	1.4
	"Census Region 3: South"	"CENS-R3"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2006"	"2006"	96	7617913	1.3
	"Census Region 3: South"	"CENS-R3"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2007"	"2007"	115	7994210	1.4
	"Census Region 3: South"	"CENS-R3"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2008"	"2008"	89	8349353	1.1
	"Census Region 3: South"	"CENS-R3"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2009"	"2009"	115	8687397	1.3
	"Census Region 3: South"	"CENS-R3"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2010"	"2010"	130	8937132	1.5
	"Census Region 3: South"	"CENS-R3"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2011"	"2011"	139	9254812	1.5
	"Census Region 3: South"	"CENS-R3"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2012"	"2012"	134	9472957	1.4
	"Census Region 3: South"	"CENS-R3"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2013"	"2013"	135	9698378	1.4
	"Census Region 3: South"	"CENS-R3"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2014"	"2014"	146	10026451	1.5
	"Census Region 3: South"	"CENS-R3"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2015"	"2015"	163	10322577	1.6
	"Census Region 3: South"	"CENS-R3"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2016"	"2016"	156	10573766	1.5
	"Census Region 3: South"	"CENS-R3"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2017"	"2017"	157	10928095	1.4
	"Census Region 3: South"	"CENS-R3"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2018"	"2018"	195	11208307	1.7
	"Census Region 3: South"	"CENS-R3"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2019"	"2019"	181	11407233	1.6
	"Census Region 3: South"	"CENS-R3"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2020 "	"2020"	173	11614955	1.5
	"Census Region 3: South"	"CENS-R3"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"1999"	"1999"	475	5334589	8.9
	"Census Region 3: South"	"CENS-R3"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2000"	"2000"	525	5589483	9.4
	"Census Region 3: South"	"CENS-R3"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2001"	"2001"	516	5954879	8.7
	"Census Region 3: South"	"CENS-R3"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2002"	"2002"	508	6262434	8.1
	"Census Region 3: South"	"CENS-R3"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2003"	"2003"	541	6569543	8.2
	"Census Region 3: South"	"CENS-R3"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2004"	"2004"	563	6891357	8.2
	"Census Region 3: South"	"CENS-R3"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2005"	"2005"	575	7243275	7.9
	"Census Region 3: South"	"CENS-R3"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2006"	"2006"	587	7617913	7.7
	"Census Region 3: South"	"CENS-R3"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2007"	"2007"	611	7994210	7.6
	"Census Region 3: South"	"CENS-R3"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2008"	"2008"	681	8349353	8.2
	"Census Region 3: South"	"CENS-R3"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2009"	"2009"	645	8687397	7.4
	"Census Region 3: South"	"CENS-R3"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2010"	"2010"	632	8937132	7.1
	"Census Region 3: South"	"CENS-R3"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2011"	"2011"	746	9254812	8.1
	"Census Region 3: South"	"CENS-R3"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2012"	"2012"	745	9472957	7.9
	"Census Region 3: South"	"CENS-R3"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2013"	"2013"	769	9698378	7.9
	"Census Region 3: South"	"CENS-R3"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2014"	"2014"	823	10026451	8.2
	"Census Region 3: South"	"CENS-R3"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2015"	"2015"	835	10322577	8.1
	"Census Region 3: South"	"CENS-R3"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2016"	"2016"	894	10573766	8.5
	"Census Region 3: South"	"CENS-R3"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2017"	"2017"	931	10928095	8.5
	"Census Region 3: South"	"CENS-R3"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2018"	"2018"	992	11208307	8.9
	"Census Region 3: South"	"CENS-R3"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2019"	"2019"	979	11407233	8.6
	"Census Region 3: South"	"CENS-R3"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2020 "	"2020"	1014	11614955	8.7
	"Census Region 3: South"	"CENS-R3"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"1999"	"1999"	109	5334589	2.0
	"Census Region 3: South"	"CENS-R3"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2000"	"2000"	111	5589483	2.0
